?column?
"454,TRK-000454,2025-10-25,9,5182.00,53ft_Flatbed,89,0-100,3.114,2.237,2.159,4.83,7.57,70,12,1.34,1246.00,741.00,0.82,0.638,false,false,"
"455,TRK-000455,2025-04-21,4,9013.00,53ft_Flatbed,252,101-300,2.107,2.324,2.157,4.35,7.07,223,34,17.73,1701.00,839.00,0.68,0.615,false,false,"
"457,TRK-000457,2025-04-03,13,13695.00,Reefer,1021,1000+,2.607,2.751,1.913,4.67,5.51,959,197,24.59,2791.00,753.00,0.73,0.848,false,false,"
"458,TRK-000458,2025-10-22,32,2352.00,53ft_Flatbed,1794,1000+,3.601,3.225,2.199,4.32,5.56,1375,98,25.06,1271.00,312.00,0.76,0.777,false,false,"
"459,TRK-000459,2025-03-25,15,5411.00,53ft_Dry_Van,34,0-100,3.235,2.281,1.898,3.74,6.96,29,9,16.73,2339.00,1939.00,0.65,0.537,false,false,Wrong truck type code"
"460,TRK-000460,2025-10-01,13,9505.00,53ft_Flatbed,86,0-100,2.781,3.012,1.562,4.19,6.01,80,23,2.01,2565.00,1738.00,0.62,0.697,false,false,"
"461,TRK-000461,2025-03-13,5,8304.00,53ft_Dry_Van,97,0-100,3.340,2.696,1.932,4.27,5.66,90,23,15.59,2736.00,1731.00,0.72,0.754,true,false,"
"462,TRK-000462,2025-09-01,13,4536.00,53ft_Dry_Van,229,101-300,3.896,2.543,1.952,3.90,6.60,192,14,28.01,3135.00,2004.00,0.61,0.591,false,true,"
"463,TRK-000463,2025-04-25,29,5639.00,53ft_Stepdeck,2479,1000+,2.747,3.199,1.714,3.95,6.75,2005,688,22.57,2972.00,1072.00,0.79,0.585,false,false,"
"464,TRK-000464,2025-06-26,10,5933.00,53ft_Dry_Van,702,301-1000,2.467,3.113,1.807,4.27,7.17,650,64,9.47,2525.00,1655.00,0.76,0.596,false,false,"
"465,TRK-000465,2025-10-15,13,5670.00,Reefer,256,101-300,3.718,2.298,2.037,4.93,6.69,227,51,8.04,2733.00,1150.00,0.75,0.737,false,false,"
"466,TRK-000466,2025-04-08,6,1164.00,53ft_Dry_Van,230,101-300,2.038,2.462,2.090,4.35,6.25,218,27,10.36,1590.00,1860.00,0.62,0.696,false,false,"
"467,TRK-000467,2025-10-03,18,1128.00,53ft_Flatbed,215,101-300,2.246,2.728,1.998,3.77,5.72,171,54,19.13,2999.00,1483.00,0.57,0.659,false,false,"
"468,TRK-000468,2025-07-29,23,1564.00,53ft_Flatbed,84,0-100,2.667,2.754,1.601,3.81,6.75,69,11,23.10,2675.00,727.00,0.83,0.564,false,true,"
"469,TRK-000469,2025-09-17,1,9589.00,Reefer,34,0-100,3.185,2.512,2.072,4.21,6.00,31,3,15.22,2284.00,1295.00,0.58,0.702,false,false,"
"470,TRK-000470,2025-04-03,44,4768.00,Reefer,625,301-1000,3.455,2.362,2.354,4.21,6.44,523,125,7.09,1497.00,1847.00,0.79,0.654,true,false,"
"471,TRK-000471,2025-10-12,44,6461.00,Reefer,232,101-300,2.431,3.044,2.102,4.83,7.35,188,35,25.13,2714.00,914.00,0.68,0.657,false,false,"
"472,TRK-000472,2025-09-18,17,1155.00,53ft_Flatbed,279,101-300,2.899,2.352,1.742,4.85,8.22,253,17,10.96,3132.00,1448.00,0.62,0.590,false,false,Negative mileage entered"
"473,TRK-000473,2025-02-04,4,3631.00,Reefer,383,301-1000,2.266,2.825,1.437,4.88,6.06,296,93,8.93,3169.00,1176.00,0.71,0.805,true,false,"
"474,TRK-000474,2025-01-30,16,9098.00,Reefer,229,101-300,3.886,2.489,2.398,4.98,6.16,188,46,29.90,1377.00,898.00,0.78,0.808,false,false,"
"475,TRK-000475,2025-03-18,30,8004.00,53ft_Dry_Van,89,0-100,2.985,2.401,1.788,3.80,7.59,74,8,17.07,2321.00,1246.00,0.65,0.501,false,false,"
"476,TRK-000476,2025-09-14,25,9153.00,Reefer,285,101-300,3.124,2.638,1.664,3.88,7.88,246,55,1.14,1531.00,1499.00,0.62,0.492,false,false,"
"477,TRK-000477,2025-04-02,6,3038.00,53ft_Flatbed,1105,1000+,3.793,2.264,2.035,4.32,7.72,923,144,19.73,1829.00,923.00,0.71,0.560,false,false,"
"478,TRK-000478,2025-07-26,33,7456.00,53ft_Flatbed,2049,1000+,2.158,3.211,1.684,4.24,7.87,1692,278,0.95,2324.00,1331.00,0.63,0.539,false,false,"
"479,TRK-000479,2025-10-26,21,8452.00,53ft_Dry_Van,79,0-100,2.257,2.394,1.912,4.82,6.21,74,7,8.47,1589.00,730.00,0.57,0.776,false,false,"
"480,TRK-000480,2025-06-29,49,2566.00,53ft_Dry_Van,543,301-1000,2.020,2.252,1.802,4.95,6.22,424,36,14.79,2680.00,375.00,0.75,0.796,false,false,Decimal error in revenue"
"481,TRK-000481,2025-06-25,27,12785.00,53ft_Flatbed,104,101-300,2.795,2.448,2.015,5.00,8.04,78,22,13.75,2398.00,354.00,0.55,0.622,false,false,"
"482,TRK-000482,2025-03-21,34,2495.00,53ft_Flatbed,1021,1000+,3.769,2.507,1.498,4.84,5.76,862,138,3.77,1263.00,2085.00,0.59,0.840,false,false,"
"483,TRK-000483,2025-07-05,8,11339.00,53ft_Flatbed,773,301-1000,2.525,3.060,2.282,4.80,7.79,595,207,25.46,2201.00,520.00,0.74,0.616,false,false,Negative mileage entered"
"484,TRK-000484,2025-07-04,12,5856.00,53ft_Dry_Van,836,301-1000,1.833,3.013,2.191,5.00,5.95,632,150,18.43,2555.00,1510.00,0.65,0.840,false,false,"
"485,TRK-000485,2025-04-21,14,2725.00,53ft_Dry_Van,474,301-1000,3.231,2.247,2.381,4.75,7.02,377,86,12.79,3121.00,542.00,0.70,0.677,false,false,"
"486,TRK-000486,2025-09-20,9,5909.00,53ft_Stepdeck,155,101-300,2.124,3.193,1.994,4.90,5.75,133,19,11.70,1520.00,966.00,0.63,0.852,false,false,"
"487,TRK-000487,2025-02-21,16,5508.00,53ft_Dry_Van,48,0-100,3.223,2.721,1.720,4.75,6.60,45,13,9.90,1241.00,1763.00,0.71,0.720,false,false,"
"488,TRK-000488,2025-10-01,8,1958.00,53ft_Stepdeck,217,101-300,3.618,2.761,1.785,4.65,8.45,173,47,8.39,2583.00,1984.00,0.76,0.550,false,false,Wrong truck type code"
"489,TRK-000489,2025-02-15,12,816.00,53ft_Dry_Van,70,0-100,2.958,2.757,2.039,3.70,7.02,56,14,18.25,2817.00,430.00,0.64,0.527,false,false,"
"490,TRK-000490,2025-09-29,3,8286.00,Reefer,211,101-300,3.869,2.468,2.375,4.96,7.21,169,55,7.14,2735.00,411.00,0.65,0.688,false,false,"
"491,TRK-000491,2025-06-14,22,3601.00,53ft_Flatbed,984,301-1000,3.266,2.382,2.214,3.96,5.99,779,138,16.16,1531.00,1449.00,0.72,0.661,true,false,"
"492,TRK-000492,2025-02-15,29,9361.00,Reefer,248,101-300,3.733,2.159,2.012,4.35,7.24,227,27,27.36,2661.00,1035.00,0.58,0.601,false,false,"
"493,TRK-000493,2025-06-03,3,7890.00,53ft_Flatbed,898,301-1000,3.612,2.749,2.013,4.44,6.63,726,127,8.79,2813.00,839.00,0.79,0.670,false,false,"
"494,TRK-000494,2025-03-17,12,4180.00,Reefer,700,301-1000,1.992,2.216,1.521,4.48,5.97,630,170,11.73,1238.00,1770.00,0.64,0.750,false,false,"
"495,TRK-000495,2025-10-03,23,3131.00,Reefer,44,0-100,3.596,3.266,2.283,3.78,6.51,36,10,29.54,2376.00,828.00,0.60,0.581,false,false,"
"496,TRK-000496,2025-03-11,28,11340.00,Reefer,74,0-100,3.222,2.987,2.270,4.76,6.24,62,16,4.05,1265.00,551.00,0.65,0.763,false,false,"
"497,TRK-000497,2025-07-13,39,4728.00,53ft_Dry_Van,95,0-100,2.972,2.434,1.597,4.35,6.09,86,6,3.80,3168.00,797.00,0.70,0.714,false,false,"
"498,TRK-000498,2025-03-17,17,5697.00,53ft_Dry_Van,991,301-1000,2.964,2.698,2.376,4.34,6.16,787,173,13.21,2627.00,1265.00,0.83,0.705,false,false,"
"499,TRK-000499,2025-06-06,44,2582.00,53ft_Dry_Van,212,101-300,3.579,2.205,1.413,4.33,6.82,175,23,4.66,2795.00,1290.00,0.66,0.635,false,false,"
"500,TRK-000500,2025-09-01,37,7806.00,53ft_Flatbed,387,301-1000,3.601,2.142,1.497,4.28,7.30,308,111,5.02,1458.00,1555.00,0.78,0.586,false,true,"
"501,TRK-000501,2025-03-03,9,10336.00,Reefer,1148,1000+,3.641,2.615,1.763,4.81,8.31,970,222,17.11,1327.00,1843.00,0.56,0.579,false,false,"
"502,TRK-000502,2025-09-07,10,9870.00,Reefer,242,101-300,3.349,3.196,1.548,4.02,7.16,228,57,28.92,2385.00,2059.00,0.66,0.561,false,false,Wrong truck type code"
"503,TRK-000503,2025-03-24,15,9798.00,Reefer,347,301-1000,3.221,2.752,1.892,4.85,6.17,295,45,0.07,1559.00,1570.00,0.62,0.786,false,false,"
"504,TRK-000504,2025-09-11,3,4414.00,Reefer,136,101-300,2.609,2.948,2.354,4.04,6.42,119,18,11.91,1622.00,559.00,0.82,0.629,false,false,"
"505,TRK-000505,2025-09-18,17,5494.00,53ft_Flatbed,607,301-1000,3.646,2.357,2.276,3.78,6.71,511,51,18.37,2866.00,1005.00,0.56,0.563,false,false,"
"506,TRK-000506,2025-04-24,3,7394.00,53ft_Dry_Van,1270,1000+,1.908,2.691,1.606,4.77,6.89,1120,233,26.36,2292.00,1846.00,0.85,0.692,false,false,"
"507,TRK-000507,2025-06-07,26,2668.00,53ft_Dry_Van,284,101-300,2.055,2.254,2.262,4.55,8.05,236,72,5.67,1902.00,366.00,0.69,0.565,false,false,"
"508,TRK-000508,2025-07-30,16,7530.00,Reefer,181,101-300,2.953,2.376,2.311,4.08,7.49,137,50,29.87,2147.00,1284.00,0.77,0.545,false,false,"
"509,TRK-000509,2025-03-17,17,5584.00,Reefer,276,101-300,2.437,2.506,1.841,3.58,6.26,257,64,19.22,1548.00,412.00,0.84,0.572,false,false,"
"510,TRK-000510,2025-10-01,13,6192.00,Reefer,1311,1000+,2.730,3.248,2.310,3.82,6.22,1096,263,7.89,1737.00,1647.00,0.75,0.614,false,false,"
"511,TRK-000511,2025-09-09,16,4113.00,53ft_Flatbed,141,101-300,2.502,3.009,1.646,4.58,6.06,130,39,18.06,1200.00,542.00,0.75,0.756,false,false,Wrong truck type code"
"512,TRK-000512,2025-10-07,7,6299.00,Reefer,849,301-1000,2.889,3.070,2.277,4.59,7.56,673,81,21.52,1529.00,459.00,0.57,0.607,false,false,"
"513,TRK-000513,2025-03-18,34,6208.00,53ft_Stepdeck,287,101-300,2.530,2.152,1.483,3.68,8.20,247,22,29.17,2530.00,512.00,0.56,0.449,false,false,"
"514,TRK-000514,2025-04-15,7,2290.00,53ft_Dry_Van,609,301-1000,2.376,2.658,2.310,4.12,5.65,544,154,24.46,1905.00,2087.00,0.85,0.729,true,false,Decimal error in revenue"
"515,TRK-000515,2025-10-20,12,5063.00,53ft_Flatbed,143,101-300,3.272,2.886,2.324,4.99,7.99,124,13,21.33,3184.00,1885.00,0.58,0.625,false,false,"
"516,TRK-000516,2025-01-22,17,5537.00,53ft_Dry_Van,963,301-1000,2.571,2.986,1.815,3.62,7.09,907,97,7.33,2694.00,384.00,0.57,0.511,false,false,"
"517,TRK-000517,2025-03-07,29,968.00,53ft_Dry_Van,415,301-1000,3.501,2.646,2.392,4.34,7.27,330,77,21.70,2456.00,2056.00,0.78,0.597,false,false,"
"518,TRK-000518,2025-01-18,31,5944.00,53ft_Dry_Van,200,101-300,3.143,2.494,2.168,3.58,7.54,176,11,28.96,2258.00,857.00,0.75,0.475,false,false,"
"519,TRK-000519,2025-09-23,6,6030.00,53ft_Stepdeck,1664,1000+,2.533,2.642,1.455,4.36,8.49,1305,439,3.34,3145.00,589.00,0.80,0.514,false,false,Decimal error in revenue"
"520,TRK-000520,2025-04-13,28,901.00,53ft_Flatbed,204,101-300,3.741,2.426,2.040,4.00,5.93,178,44,9.89,2988.00,352.00,0.60,0.675,false,false,Decimal error in revenue"
"521,TRK-000521,2025-09-13,31,5547.00,Reefer,172,101-300,1.800,2.783,2.247,4.72,6.22,162,46,12.89,1453.00,2001.00,0.66,0.759,false,false,Wrong truck type code"
"522,TRK-000522,2025-09-16,21,6776.00,53ft_Stepdeck,907,301-1000,2.049,2.168,1.905,3.97,7.07,719,198,24.67,1696.00,1417.00,0.69,0.562,false,false,"
"523,TRK-000523,2025-02-03,9,6618.00,53ft_Flatbed,710,301-1000,3.826,2.925,2.115,4.88,6.49,667,112,5.06,2044.00,2094.00,0.78,0.752,false,true,"
"524,TRK-000524,2025-03-28,24,1131.00,53ft_Stepdeck,1800,1000+,2.715,2.949,1.913,4.01,5.78,1570,353,17.84,1230.00,667.00,0.74,0.694,false,false,"
"525,TRK-000525,2025-03-28,9,7634.00,53ft_Flatbed,86,0-100,2.258,2.540,1.750,4.32,6.98,66,10,0.42,1318.00,1381.00,0.65,0.619,false,false,"
"526,TRK-000526,2025-09-15,18,7151.00,Reefer,1899,1000+,3.929,3.122,2.311,3.54,5.98,1534,514,4.65,1811.00,1028.00,0.74,0.592,true,false,"
"527,TRK-000527,2025-06-26,1,10413.00,53ft_Dry_Van,86,0-100,3.269,2.780,1.462,4.16,6.37,79,22,29.74,2135.00,1526.00,0.66,0.653,false,false,"
"528,TRK-000528,2025-03-26,1,9394.00,53ft_Flatbed,2258,1000+,3.651,2.120,2.027,4.34,7.02,2059,185,15.18,1877.00,1640.00,0.72,0.618,false,false,"
"529,TRK-000529,2025-06-29,12,4914.00,53ft_Flatbed,787,301-1000,2.277,2.101,2.188,4.78,6.47,735,147,19.16,2082.00,2023.00,0.56,0.739,false,false,"
"530,TRK-000530,2025-03-29,5,8363.00,53ft_Flatbed,468,301-1000,3.607,3.042,2.370,4.77,7.52,428,119,12.19,2453.00,1298.00,0.68,0.634,false,false,"
"531,TRK-000531,2025-10-10,6,3860.00,53ft_Dry_Van,33,0-100,3.956,2.945,2.268,4.12,7.27,25,6,25.26,2212.00,333.00,0.63,0.567,false,false,"
"532,TRK-000532,2025-01-01,11,6075.00,53ft_Dry_Van,213,101-300,2.546,2.813,1.877,4.81,8.41,184,30,0.82,2359.00,1524.00,0.63,0.572,false,false,"
"533,TRK-000533,2025-04-30,6,8582.00,53ft_Flatbed,299,101-300,2.357,2.767,2.032,3.87,7.78,271,45,13.29,1520.00,1330.00,0.57,0.497,false,false,"
"534,TRK-000534,2025-09-05,11,6229.00,53ft_Flatbed,212,101-300,2.753,2.578,1.465,3.84,8.28,189,17,16.01,1503.00,941.00,0.55,0.464,false,false,Wrong truck type code"
"535,TRK-000535,2025-03-03,14,5681.00,53ft_Flatbed,850,301-1000,1.950,2.515,1.420,4.82,7.42,645,62,3.54,2185.00,324.00,0.56,0.650,false,false,"
"536,TRK-000536,2025-07-26,21,6971.00,53ft_Flatbed,251,101-300,2.160,2.314,1.719,4.34,6.43,223,49,2.57,1952.00,1289.00,0.72,0.675,false,false,Decimal error in revenue"
"537,TRK-000537,2025-04-29,15,2508.00,53ft_Flatbed,261,101-300,3.436,2.710,2.361,4.74,6.27,202,18,2.56,3120.00,345.00,0.71,0.756,false,false,"
"538,TRK-000538,2025-10-11,20,2521.00,Reefer,68,0-100,2.059,2.761,1.414,3.54,6.54,60,12,29.15,2073.00,1915.00,0.72,0.541,false,false,"
"539,TRK-000539,2025-07-14,35,5957.00,53ft_Flatbed,509,301-1000,2.942,2.574,1.628,4.98,6.01,419,33,19.90,1833.00,418.00,0.67,0.829,false,false,Negative mileage entered"
"540,TRK-000540,2025-04-16,22,5521.00,Reefer,65,0-100,3.063,2.157,2.309,4.75,6.98,50,5,3.49,1778.00,764.00,0.65,0.681,false,false,"
"541,TRK-000541,2025-03-21,31,5908.00,Reefer,714,301-1000,3.130,2.375,2.384,4.76,8.35,606,87,9.03,2527.00,783.00,0.65,0.570,false,false,"
"542,TRK-000542,2025-01-20,5,3099.00,53ft_Stepdeck,1076,1000+,1.876,3.160,2.312,3.85,6.15,991,122,2.30,1251.00,1360.00,0.72,0.626,false,false,"
"543,TRK-000543,2025-10-16,15,7322.00,53ft_Dry_Van,430,301-1000,2.567,3.283,1.948,4.97,5.91,390,36,3.15,2430.00,321.00,0.81,0.841,false,false,"
"544,TRK-000544,2025-04-10,31,8899.00,53ft_Flatbed,188,101-300,3.492,3.098,2.167,4.38,6.76,145,37,23.71,1354.00,1057.00,0.62,0.648,false,false,"
"545,TRK-000545,2025-07-22,16,7927.00,Reefer,290,101-300,2.327,2.330,2.162,4.22,8.37,259,43,16.09,2748.00,880.00,0.79,0.504,false,false,"
"546,TRK-000546,2025-04-26,19,7184.00,53ft_Dry_Van,252,101-300,2.483,2.101,1.911,4.27,6.44,197,25,15.47,2497.00,661.00,0.60,0.663,false,false,"
"547,TRK-000547,2025-04-23,15,6606.00,53ft_Dry_Van,366,301-1000,3.552,2.875,2.384,4.11,7.17,342,19,3.79,2814.00,346.00,0.56,0.573,false,false,"
"548,TRK-000548,2025-06-24,18,10564.00,53ft_Dry_Van,43,0-100,2.025,2.133,1.641,3.78,8.29,39,6,11.56,2567.00,1314.00,0.62,0.456,false,false,"
"549,TRK-000549,2025-09-15,8,1006.00,53ft_Dry_Van,957,301-1000,2.872,3.192,2.380,3.65,7.14,804,109,14.57,2683.00,1432.00,0.63,0.511,false,false,"
"550,TRK-000550,2025-07-27,32,6509.00,53ft_Flatbed,2232,1000+,2.132,2.833,2.222,4.65,8.39,2042,580,18.99,1315.00,1052.00,0.66,0.554,false,false,"
"551,TRK-000551,2025-06-14,20,6047.00,53ft_Flatbed,524,301-1000,2.105,3.267,1.640,3.93,6.25,455,154,5.78,2632.00,563.00,0.83,0.629,false,false,"
"552,TRK-000552,2025-10-19,27,13068.00,53ft_Dry_Van,829,301-1000,3.126,2.998,1.774,3.89,7.69,746,51,28.34,2223.00,1987.00,0.68,0.506,false,false,Decimal error in revenue"
"553,TRK-000553,2025-09-20,2,2523.00,53ft_Flatbed,133,101-300,2.838,2.273,2.348,3.98,8.49,114,17,10.66,2606.00,958.00,0.75,0.469,false,false,"
"554,TRK-000554,2025-07-14,8,2720.00,Reefer,750,301-1000,3.000,2.289,1.803,4.07,5.52,620,78,25.64,1292.00,1562.00,0.58,0.737,false,false,"
"555,TRK-000555,2025-07-27,16,2940.00,Reefer,715,301-1000,3.661,2.569,1.638,4.88,8.46,566,149,9.37,2869.00,1999.00,0.75,0.577,false,false,Decimal error in revenue"
"556,TRK-000556,2025-01-28,9,6646.00,53ft_Flatbed,252,101-300,1.971,3.288,1.838,4.44,7.70,213,61,3.39,2844.00,904.00,0.79,0.577,false,false,"
"557,TRK-000557,2025-06-15,13,2466.00,53ft_Flatbed,117,101-300,3.082,3.233,1.405,3.57,6.08,92,6,4.35,1332.00,1718.00,0.57,0.587,false,false,Wrong truck type code"
"558,TRK-000558,2025-03-02,2,11093.00,53ft_Flatbed,1882,1000+,2.427,2.154,1.835,4.40,6.78,1432,221,26.79,1538.00,494.00,0.74,0.649,false,false,"
"559,TRK-000559,2025-10-09,27,6729.00,Reefer,755,301-1000,1.814,3.047,2.361,4.61,6.24,638,179,9.98,1980.00,1253.00,0.78,0.739,false,false,"
"560,TRK-000560,2025-01-28,11,5161.00,Reefer,236,101-300,2.036,2.923,1.759,3.56,7.76,217,43,18.27,2837.00,1159.00,0.71,0.459,false,false,"
"561,TRK-000561,2025-03-26,22,856.00,Reefer,35,0-100,2.095,2.651,1.431,3.88,7.07,33,9,14.89,1556.00,1947.00,0.82,0.549,false,false,"
"562,TRK-000562,2025-10-15,19,4810.00,53ft_Flatbed,1306,1000+,2.045,2.715,1.642,4.28,7.47,994,285,25.10,2453.00,458.00,0.58,0.573,false,false,"
"563,TRK-000563,2025-04-22,34,7215.00,53ft_Flatbed,425,301-1000,3.018,2.647,1.451,4.88,5.84,330,118,28.13,1714.00,1434.00,0.71,0.836,false,false,"
"564,TRK-000564,2025-10-23,11,10304.00,53ft_Dry_Van,267,101-300,3.062,3.125,2.386,3.67,6.69,226,58,25.81,2517.00,1418.00,0.69,0.549,false,false,"
"565,TRK-000565,2025-07-21,22,3779.00,53ft_Dry_Van,1469,1000+,2.455,2.373,2.295,3.64,8.13,1281,414,8.44,1854.00,1925.00,0.73,0.448,false,false,"
"566,TRK-000566,2025-04-02,11,9329.00,40ft_Flatbed,80,0-100,2.023,3.086,1.515,3.57,5.86,68,10,29.67,2121.00,1776.00,0.84,0.609,false,false,"
"567,TRK-000567,2025-09-30,21,5218.00,53ft_Dry_Van,48,0-100,2.283,2.103,1.783,3.75,5.74,44,4,5.28,2901.00,1076.00,0.77,0.653,false,false,"
"568,TRK-000568,2025-04-25,18,8222.00,53ft_Dry_Van,206,101-300,2.851,2.924,1.680,4.67,7.99,188,40,15.35,3160.00,1743.00,0.60,0.584,false,false,"
"569,TRK-000569,2025-10-05,22,4793.00,53ft_Flatbed,455,301-1000,2.692,2.521,2.146,4.04,6.78,390,107,10.81,1901.00,336.00,0.60,0.596,false,false,"
"570,TRK-000570,2025-03-21,2,3454.00,Reefer,1168,1000+,2.409,3.003,1.577,4.84,7.75,1001,295,26.70,1433.00,1745.00,0.75,0.625,false,false,"
"571,TRK-000571,2025-06-19,18,3876.00,53ft_Dry_Van,877,301-1000,1.875,2.494,2.274,4.69,5.75,728,160,1.55,2709.00,1104.00,0.80,0.816,false,false,"
"572,TRK-000572,2025-01-18,23,9408.00,53ft_Flatbed,116,101-300,3.999,3.123,1.729,4.53,7.78,89,32,18.28,2261.00,671.00,0.58,0.582,false,false,Wrong truck type code"
"573,TRK-000573,2025-07-24,11,11602.00,53ft_Flatbed,85,0-100,2.911,2.858,2.301,4.54,7.44,65,17,11.12,1514.00,1856.00,0.83,0.610,false,false,Wrong truck type code"
"574,TRK-000574,2025-06-09,45,5728.00,53ft_Dry_Van,2158,1000+,3.807,2.996,1.718,3.80,5.77,1852,254,1.77,2041.00,818.00,0.84,0.659,false,false,"
"575,TRK-000575,2025-04-22,3,9899.00,53ft_Dry_Van,2499,1000+,1.866,2.148,2.363,3.82,6.08,2080,511,6.58,1512.00,401.00,0.73,0.628,false,false,Wrong truck type code"
"576,TRK-000576,2025-10-24,12,1780.00,53ft_Dry_Van,451,301-1000,3.332,2.858,1.516,4.81,7.45,358,78,11.81,1360.00,1260.00,0.69,0.646,true,false,"
"577,TRK-000577,2025-03-03,18,9131.00,Reefer,212,101-300,2.658,2.379,2.061,3.83,7.82,172,24,9.13,2607.00,568.00,0.74,0.490,false,true,"
"578,TRK-000578,2025-01-21,1,6749.00,53ft_Dry_Van,686,301-1000,3.192,2.942,2.251,4.55,6.43,602,75,10.80,2544.00,598.00,0.61,0.708,false,false,"
"579,TRK-000579,2025-09-14,23,4102.00,53ft_Flatbed,228,101-300,3.918,2.504,2.159,4.19,6.15,190,40,21.74,1354.00,1427.00,0.77,0.681,false,true,"
"580,TRK-000580,2025-04-12,20,5416.00,53ft_Dry_Van,742,301-1000,2.790,2.671,1.936,3.54,6.95,617,96,25.27,1317.00,708.00,0.62,0.509,false,false,"
"581,TRK-000581,2025-07-18,19,9940.00,53ft_Flatbed,83,0-100,2.303,2.676,1.851,4.92,5.92,74,15,19.11,2022.00,650.00,0.85,0.831,false,false,"
"582,TRK-000582,2025-04-13,5,4006.00,53ft_Dry_Van,409,301-1000,2.943,2.244,2.224,4.92,8.39,346,118,11.64,1240.00,1277.00,0.66,0.586,false,false,"
"583,TRK-000583,2025-03-05,1,5528.00,Reefer,1992,1000+,3.783,2.332,1.514,4.96,6.17,1868,373,29.73,2397.00,906.00,0.66,0.804,false,false,"
"584,TRK-000584,2025-04-24,17,3382.00,53ft_Dry_Van,802,301-1000,3.471,2.473,1.794,4.47,7.64,640,168,19.43,1672.00,1385.00,0.58,0.585,false,false,"
"585,TRK-000585,2025-06-08,17,3294.00,53ft_Stepdeck,59,0-100,2.236,2.405,1.415,4.32,6.65,46,11,17.38,2967.00,1744.00,0.79,0.650,false,false,"
"586,TRK-000586,2025-06-15,19,10739.00,53ft_Dry_Van,1601,1000+,3.764,2.823,1.729,3.54,7.97,1389,96,24.96,1688.00,1079.00,0.64,0.444,false,false,"
"587,TRK-000587,2025-10-13,23,3259.00,53ft_Dry_Van,189,101-300,2.693,2.273,1.926,4.47,7.09,142,36,23.34,1288.00,1529.00,0.56,0.630,false,false,"
"588,TRK-000588,2025-01-22,24,2744.00,Reefer,1200,1000+,3.903,2.492,1.787,4.19,8.22,963,234,26.97,2759.00,768.00,0.73,0.510,false,false,"
"589,TRK-000589,2025-07-04,35,3828.00,53ft_Dry_Van,1142,1000+,2.582,3.109,2.221,4.39,5.74,879,98,4.05,1700.00,1441.00,0.58,0.765,false,false,Negative mileage entered"
"590,TRK-000590,2025-02-16,30,9514.00,53ft_Flatbed,178,101-300,2.377,2.125,2.362,4.52,6.64,138,11,18.95,2962.00,1671.00,0.66,0.681,false,false,"
"591,TRK-000591,2025-06-12,46,7284.00,53ft_Stepdeck,133,101-300,2.211,2.839,1.908,4.86,5.97,107,21,17.60,3044.00,409.00,0.83,0.814,false,false,"
"592,TRK-000592,2025-09-14,5,2276.00,53ft_Flatbed,2496,1000+,3.692,2.855,2.298,4.74,6.90,2345,569,17.24,3065.00,1600.00,0.66,0.687,false,true,"
"593,TRK-000593,2025-03-19,26,9581.00,53ft_Flatbed,210,101-300,3.043,2.229,1.679,3.96,8.33,186,17,2.00,1748.00,1397.00,0.74,0.475,false,false,"
"594,TRK-000594,2025-03-15,15,5914.00,Reefer,136,101-300,3.388,2.213,2.077,4.76,8.43,117,35,21.35,2367.00,1261.00,0.74,0.565,false,false,"
"595,TRK-000595,2025-10-23,13,10493.00,53ft_Flatbed,329,301-1000,1.874,3.271,1.858,4.54,5.93,308,88,17.90,1783.00,2066.00,0.75,0.766,false,false,"
"596,TRK-000596,2025-03-06,6,4294.00,53ft_Dry_Van,864,301-1000,1.813,2.897,1.465,3.66,8.19,780,112,9.95,3070.00,678.00,0.66,0.447,false,false,"
"597,TRK-000597,2025-09-01,47,10198.00,53ft_Dry_Van,344,301-1000,3.843,2.525,1.604,4.41,5.90,294,98,29.76,2389.00,1518.00,0.75,0.747,false,false,"
"598,TRK-000598,2025-04-16,17,12002.00,53ft_Flatbed,30,0-100,2.087,2.928,2.364,3.82,7.82,25,7,2.64,1611.00,2003.00,0.64,0.488,false,false,"
"599,TRK-000599,2025-03-10,12,5498.00,Reefer,93,0-100,3.010,2.368,1.551,4.70,6.71,78,23,29.17,2163.00,1075.00,0.77,0.700,false,false,"
"600,TRK-000600,2025-07-12,28,7824.00,53ft_Flatbed,1666,1000+,3.944,2.209,2.350,3.90,6.30,1291,301,14.81,2254.00,1551.00,0.59,0.619,false,false,"
"601,TRK-000601,2025-01-15,26,14547.00,Reefer,32,0-100,3.102,2.674,1.533,4.67,6.59,29,5,1.49,2220.00,1165.00,0.74,0.709,false,false,"
"602,TRK-000602,2025-09-22,30,8941.00,53ft_Dry_Van,283,101-300,2.687,2.649,2.018,4.14,6.01,239,26,16.65,3064.00,427.00,0.77,0.689,false,false,"
"603,TRK-000603,2025-02-21,1,6080.00,53ft_Dry_Van,589,301-1000,3.521,2.622,1.938,3.54,6.01,485,46,19.59,3172.00,652.00,0.55,0.589,false,false,"
"604,TRK-000604,2025-06-08,15,5538.00,53ft_Dry_Van,224,101-300,2.514,3.037,2.088,3.81,7.86,187,21,17.56,1754.00,1371.00,0.75,0.485,false,false,"
"605,TRK-000605,2025-10-14,13,4420.00,53ft_Flatbed,246,101-300,3.918,2.248,1.543,4.33,8.28,227,58,16.99,1588.00,1560.00,0.72,0.523,false,false,"
